,id_municipio,populacao_urbana_2013,indice_sem_atend,indice_atend_solucao_ind,indice_atend_col_sem_trat,indice_atend_col_trat,sigla_uf,pop_sem_atend,pop_atend_solucao_ind,pop_atend_col_sem_trat,pop_atend_col_trat
1639,2615607,23875,50.8,10.7,38.6,0.0,PE,12128.0,2555.0,9216.0,0.0
1640,2615706,8089,66.7,3.6,29.7,0.0,PE,5395.0,291.0,2402.0,0.0
1641,2615805,9043,38.0,2.8,59.2,0.0,PE,3436.0,253.0,5353.0,0.0
1642,2615904,6514,26.1,6.1,67.8,0.0,PE,1700.0,397.0,4416.0,0.0
1643,2616001,11247,20.8,2.8,76.4,0.0,PE,2339.0,315.0,8593.0,0.0
1644,2616100,2770,29.5,1.9,68.7,0.0,PE,817.0,53.0,1903.0,0.0
1645,2616183,1810,73.4,15.9,10.7,0.0,PE,1329.0,288.0,194.0,0.0
1646,2616209,13818,49.5,7.8,0.0,42.8,PE,6840.0,1078.0,0.0,5914.0
1647,2616308,14314,43.0,18.3,38.7,0.0,PE,6155.0,2619.0,5540.0,0.0
1648,2616407,116861,56.1,5.0,0.0,38.9,PE,65559.0,5843.0,0.0,45459.0
1649,2616506,9443,44.1,2.3,53.6,0.0,PE,4164.0,217.0,5061.0,0.0
1650,2700102,5408,9.7,0.2,90.1,0.0,AL,525.0,11.0,4873.0,0.0
1651,2700201,9239,70.3,14.4,15.4,0.0,AL,6495.0,1330.0,1423.0,0.0
1652,2700300,193043,78.2,9.1,12.7,0.0,AL,150960.0,17567.0,24516.0,0.0
1653,2700409,23706,61.9,5.7,32.4,0.0,AL,14674.0,1351.0,7681.0,0.0
1654,2700508,14309,75.3,9.1,15.6,0.0,AL,10775.0,1302.0,2232.0,0.0
1655,2700607,6984,41.1,38.5,9.8,10.7,AL,2870.0,2689.0,684.0,747.0
1656,2700706,12835,56.0,8.2,23.0,12.8,AL,7188.0,1052.0,2952.0,1643.0
1657,2700805,1949,78.6,3.5,18.0,0.0,AL,1532.0,68.0,351.0,0.0
1658,2700904,1125,47.9,49.5,2.6,0.0,AL,539.0,557.0,29.0,0.0
1659,2701001,18329,10.6,2.3,87.2,0.0,AL,1943.0,422.0,15983.0,0.0
1660,2701100,6824,40.8,1.2,58.0,0.0,AL,2784.0,82.0,3958.0,0.0
1661,2701209,5685,99.4,0.4,0.2,0.0,AL,5651.0,23.0,11.0,0.0
1662,2701308,17349,84.2,3.8,0.0,12.0,AL,14608.0,659.0,0.0,2082.0
1663,2701357,5815,33.5,3.4,63.1,0.0,AL,1948.0,198.0,3669.0,0.0
1664,2701407,24056,92.3,5.7,2.0,0.0,AL,22204.0,1371.0,481.0,0.0
1665,2701506,4463,85.0,1.3,13.8,0.0,AL,3794.0,58.0,616.0,0.0
1666,2701605,5740,87.9,0.7,11.4,0.0,AL,5045.0,40.0,654.0,0.0
1667,2701704,12790,90.5,1.2,7.6,0.7,AL,11575.0,153.0,972.0,90.0
1668,2701803,4967,97.1,0.3,2.6,0.0,AL,4823.0,15.0,129.0,0.0
1669,2701902,4656,90.3,7.6,2.2,0.0,AL,4204.0,354.0,102.0,0.0
1670,2702009,3800,95.6,0.1,4.3,0.0,AL,3633.0,4.0,163.0,0.0
1671,2702108,16305,13.9,1.6,84.5,0.0,AL,2266.0,261.0,13778.0,0.0
1672,2702207,5235,81.6,1.8,16.6,0.0,AL,4272.0,94.0,869.0,0.0
1673,2702306,49150,81.2,3.9,0.0,14.8,AL,39910.0,1917.0,0.0,7274.0
1674,2702355,7731,81.3,17.5,1.3,0.0,AL,6285.0,1353.0,101.0,0.0
1675,2702405,36958,13.7,2.0,3.8,80.4,AL,5063.0,739.0,1404.0,29714.0
1676,2702504,5250,98.5,0.8,0.7,0.0,AL,5171.0,42.0,37.0,0.0
1677,2702553,4233,85.1,12.6,2.3,0.0,AL,3602.0,533.0,97.0,0.0
1678,2702603,3590,97.6,0.6,1.8,0.0,AL,3504.0,22.0,65.0,0.0
1679,2702702,3748,98.5,0.6,0.5,0.5,AL,3692.0,22.0,19.0,19.0
1680,2702801,8366,22.0,6.2,71.8,0.0,AL,1841.0,519.0,6007.0,0.0
1681,2702900,12242,98.0,0.1,1.9,0.0,AL,11997.0,12.0,233.0,0.0
1682,2703007,9713,11.2,0.9,87.9,0.0,AL,1088.0,87.0,8538.0,0.0
1683,2703106,6396,90.1,0.6,9.4,0.0,AL,5763.0,38.0,601.0,0.0
1684,2703205,4987,92.1,0.5,7.4,0.0,AL,4593.0,25.0,369.0,0.0
1685,2703304,6930,83.2,12.2,4.6,0.0,AL,5766.0,845.0,319.0,0.0
1686,2703403,3087,96.0,0.9,3.1,0.0,AL,2964.0,28.0,96.0,0.0
1687,2703502,4477,71.3,4.4,24.3,0.0,AL,3192.0,197.0,1088.0,0.0
1688,2703601,3513,76.3,17.7,6.0,0.0,AL,2680.0,622.0,211.0,0.0
1689,2703700,2997,98.4,1.1,0.6,0.0,AL,2949.0,33.0,18.0,0.0
1690,2703759,2865,93.5,1.5,5.0,0.0,AL,2679.0,43.0,143.0,0.0
1691,2703809,15271,79.3,15.7,5.0,0.0,AL,12110.0,2398.0,764.0,0.0
1692,2703908,2876,73.0,5.7,21.3,0.0,AL,2099.0,164.0,613.0,0.0
1693,2704005,8208,98.3,1.3,0.4,0.0,AL,8068.0,107.0,33.0,0.0
1694,2704104,9324,94.9,2.3,2.8,0.0,AL,8848.0,214.0,261.0,0.0
1695,2704203,2350,95.3,3.1,1.6,0.0,AL,2240.0,73.0,38.0,0.0
1696,2704302,996072,52.7,17.8,0.0,29.6,AL,524930.0,177301.0,0.0,294837.0
1697,2704401,9787,68.4,27.0,4.6,0.0,AL,6694.0,2642.0,450.0,0.0
1698,2704500,20277,35.9,6.6,36.1,21.4,AL,7279.0,1338.0,7320.0,4339.0
1699,2704609,5079,77.7,21.3,1.0,0.0,AL,3946.0,1082.0,51.0,0.0
1700,2704708,47050,55.6,19.4,0.0,25.0,AL,26160.0,9128.0,0.0,11762.0
1701,2704807,10116,10.9,2.1,87.0,0.0,AL,1103.0,212.0,8801.0,0.0
1702,2704906,1659,68.2,5.6,26.3,0.0,AL,1131.0,93.0,436.0,0.0
1703,2705002,5824,31.3,37.0,31.7,0.0,AL,1823.0,2155.0,1846.0,0.0
1704,2705101,23229,90.2,8.5,1.3,0.0,AL,20953.0,1974.0,302.0,0.0
1705,2705200,15562,63.5,15.0,21.5,0.0,AL,9882.0,2334.0,3346.0,0.0
1706,2705309,2322,98.9,1.2,0.0,0.0,AL,2296.0,28.0,0.0,0.0
1707,2705408,2618,99.6,0.2,0.2,0.0,AL,2608.0,5.0,5.0,0.0
1708,2705507,23307,62.5,9.1,0.0,28.4,AL,14567.0,2121.0,0.0,6619.0
1709,2705606,7583,45.1,0.3,54.5,0.0,AL,3420.0,23.0,4133.0,0.0
1710,2705705,14769,97.7,0.6,1.7,0.0,AL,14429.0,89.0,251.0,0.0
1711,2705804,4322,76.2,0.7,23.1,0.0,AL,3293.0,30.0,998.0,0.0
1712,2705903,1252,98.1,0.8,1.1,0.0,AL,1228.0,10.0,14.0,0.0
1713,2706000,3292,96.1,0.3,0.0,3.7,AL,3164.0,10.0,0.0,122.0
1714,2706109,7193,97.4,1.9,0.8,0.0,AL,7006.0,137.0,58.0,0.0
1715,2706208,3124,92.5,1.6,5.9,0.0,AL,2890.0,50.0,184.0,0.0
1716,2706307,53931,87.5,6.3,0.0,6.3,AL,47190.0,3398.0,0.0,3398.0
1717,2706406,11295,89.3,10.8,0.0,0.0,AL,10086.0,1220.0,0.0,0.0
1718,2706422,2908,93.1,0.5,6.3,0.0,AL,2707.0,15.0,183.0,0.0
1719,2706448,11047,85.3,13.7,1.0,0.0,AL,9423.0,1513.0,110.0,0.0
1720,2706505,7526,94.2,0.4,5.4,0.0,AL,7089.0,30.0,406.0,0.0
1721,2706604,5079,51.6,12.6,22.0,13.8,AL,2621.0,640.0,1117.0,701.0
1722,2706703,47419,79.2,17.8,3.0,0.0,AL,37556.0,8441.0,1423.0,0.0
1723,2706802,10884,47.5,40.7,11.8,0.0,AL,5170.0,4430.0,1284.0,0.0
1724,2706901,33422,72.5,18.5,9.1,0.0,AL,24231.0,6183.0,3041.0,0.0
1725,2707008,1691,98.5,0.0,1.5,0.0,AL,1666.0,0.0,25.0,0.0
1726,2707107,14054,23.6,3.8,37.3,35.5,AL,3317.0,534.0,5242.0,4989.0
1727,2707206,2121,90.9,1.6,7.5,0.0,AL,1928.0,34.0,159.0,0.0
1728,2707305,21249,80.1,10.7,9.2,0.0,AL,17020.0,2274.0,1955.0,0.0
1729,2707404,4760,98.4,1.1,0.5,0.0,AL,4684.0,52.0,24.0,0.0
1730,2707503,6856,52.3,7.7,0.0,40.0,AL,3586.0,528.0,0.0,2742.0
1731,2707602,6598,79.4,0.3,0.0,20.3,AL,5239.0,20.0,0.0,1339.0
1732,2707701,58686,69.8,13.0,0.0,17.2,AL,40963.0,7629.0,0.0,10094.0
1733,2707800,5988,92.1,1.1,6.8,0.0,AL,5515.0,66.0,407.0,0.0
1734,2707909,6500,90.4,1.0,8.6,0.0,AL,5876.0,65.0,559.0,0.0
1735,2708006,28649,91.4,3.5,2.8,2.3,AL,26185.0,1003.0,802.0,659.0
1736,2708105,5747,86.4,2.9,10.7,0.0,AL,4965.0,167.0,615.0,0.0
1737,2708204,3319,91.7,0.5,7.8,0.0,AL,3044.0,17.0,259.0,0.0
1738,2708303,16179,15.2,4.2,80.6,0.0,AL,2459.0,680.0,13040.0,0.0
1739,2708402,12325,98.9,0.1,1.0,0.0,AL,12189.0,12.0,123.0,0.0
1740,2708501,21749,81.6,14.0,4.4,0.0,AL,17747.0,3045.0,957.0,0.0
1741,2708600,56900,32.0,13.5,44.4,10.1,AL,18208.0,7682.0,25264.0,5747.0
1742,2708709,2433,87.1,10.3,2.7,0.0,AL,2119.0,251.0,66.0,0.0
1743,2708808,13007,98.5,0.1,1.4,0.0,AL,12812.0,13.0,182.0,0.0
1744,2708907,13785,25.8,11.8,62.5,0.0,AL,3557.0,1627.0,8616.0,0.0
1745,2708956,4161,91.6,0.1,8.2,0.0,AL,3811.0,4.0,341.0,0.0
1746,2709004,2228,93.3,0.5,6.2,0.0,AL,2079.0,11.0,138.0,0.0
1747,2709103,7585,94.9,0.9,4.2,0.0,AL,7198.0,68.0,319.0,0.0
1748,2709152,36858,44.6,8.0,47.5,0.0,AL,16439.0,2949.0,17508.0,0.0
1749,2709202,8585,75.5,18.1,6.5,0.0,AL,6482.0,1554.0,558.0,0.0
1750,2709301,50048,67.0,3.0,0.0,30.0,AL,33532.0,1501.0,0.0,15014.0
1751,2709400,18949,64.9,9.9,25.2,0.0,AL,12298.0,1876.0,4775.0,0.0
1752,2800100,1907,76.5,2.3,21.3,0.0,SE,1459.0,44.0,406.0,0.0
1753,2800209,12009,45.2,5.2,49.6,0.0,SE,5428.0,624.0,5956.0,0.0
1754,2800308,614577,49.4,15.6,0.0,35.0,SE,303601.0,95874.0,0.0,215102.0
1755,2800407,4453,73.5,24.4,2.1,0.0,SE,3273.0,1087.0,94.0,0.0
1756,2800506,8661,87.2,1.6,11.2,0.0,SE,7552.0,139.0,970.0,0.0
1757,2800605,22992,13.6,32.4,0.0,54.0,SE,3127.0,7449.0,0.0,12416.0
1758,2800670,16618,98.6,0.3,1.0,0.0,SE,16385.0,50.0,166.0,0.0
1759,2800704,4213,98.2,0.6,1.2,0.0,SE,4137.0,25.0,51.0,0.0
1760,2801009,8750,77.8,0.5,21.7,0.0,SE,6808.0,44.0,1899.0,0.0
1761,2801108,1537,91.1,1.1,7.8,0.0,SE,1400.0,17.0,120.0,0.0
1762,2801207,15459,37.8,2.7,59.5,0.0,SE,5844.0,417.0,9198.0,0.0
1763,2801306,20965,83.0,13.6,0.0,3.4,SE,17401.0,2851.0,0.0,713.0
1764,2801405,11782,81.4,11.5,7.1,0.0,SE,9591.0,1355.0,837.0,0.0
1765,2801504,11854,14.6,11.4,74.1,0.0,SE,1731.0,1351.0,8784.0,0.0
1766,2801603,5225,65.1,4.0,30.9,0.0,SE,3401.0,209.0,1615.0,0.0
1767,2801702,8849,96.8,1.6,1.6,0.0,SE,8566.0,142.0,142.0,0.0
1768,2801900,2356,79.9,8.2,11.9,0.0,SE,1882.0,193.0,280.0,0.0
1769,2802007,2288,83.2,0.2,16.5,0.0,SE,1904.0,5.0,378.0,0.0
1770,2802106,57380,91.7,6.3,0.0,2.0,SE,52617.0,3615.0,0.0,1148.0
1771,2802205,3725,66.8,0.3,32.9,0.0,SE,2488.0,11.0,1226.0,0.0
1772,2802304,8720,85.0,6.0,9.0,0.0,SE,7412.0,523.0,785.0,0.0
1773,2802403,2908,45.6,5.7,48.7,0.0,SE,1326.0,166.0,1416.0,0.0
1774,2802502,1978,56.9,0.4,42.7,0.0,SE,1125.0,8.0,845.0,0.0
1775,2802601,2789,54.5,0.7,44.7,0.0,SE,1520.0,20.0,1247.0,0.0
1776,2802700,5587,83.7,0.0,16.3,0.0,SE,4676.0,0.0,911.0,0.0
1777,2802809,5976,97.1,2.0,0.9,0.0,SE,5803.0,120.0,54.0,0.0
1778,2802908,71529,29.7,9.9,0.0,60.4,SE,21244.0,7081.0,0.0,43204.0
1779,2803005,20362,27.8,5.2,67.0,0.0,SE,5661.0,1059.0,13643.0,0.0
1780,2803104,2794,55.8,0.3,43.9,0.0,SE,1559.0,8.0,1227.0,0.0
1781,2803203,12679,52.9,1.1,46.0,0.0,SE,6707.0,139.0,5832.0,0.0
1782,2803302,8390,83.9,5.2,10.9,0.0,SE,7039.0,436.0,915.0,0.0
1783,2803401,4417,95.7,0.8,3.6,0.0,SE,4227.0,35.0,159.0,0.0
1784,2803500,51684,72.8,17.2,0.0,10.0,SE,37626.0,8890.0,0.0,5168.0
1785,2803609,22546,62.4,8.9,28.7,0.0,SE,14069.0,2007.0,6471.0,0.0
1786,2803708,3217,44.7,9.8,0.0,45.5,SE,1438.0,315.0,0.0,1464.0
1787,2803807,1671,86.7,0.4,12.9,0.0,SE,1449.0,7.0,216.0,0.0
1788,2803906,5840,93.2,1.1,5.7,0.0,SE,5443.0,64.0,333.0,0.0
1789,2804003,12524,23.9,2.0,74.0,0.0,SE,2993.0,250.0,9268.0,0.0
1790,2804102,4746,39.5,0.6,59.8,0.0,SE,1875.0,28.0,2838.0,0.0
1791,2804201,8566,30.5,22.1,47.4,0.0,SE,2613.0,1893.0,4060.0,0.0
1792,2804300,3402,95.4,0.9,3.7,0.0,SE,3246.0,31.0,126.0,0.0
1793,2804409,10777,76.8,6.7,16.6,0.0,SE,8277.0,722.0,1789.0,0.0
1794,2804458,3569,27.5,0.4,72.1,0.0,SE,981.0,14.0,2573.0,0.0
1795,2804508,23148,51.9,2.2,45.9,0.0,SE,12014.0,509.0,10625.0,0.0
1796,2804607,16848,89.8,4.1,6.1,0.0,SE,15130.0,691.0,1028.0,0.0
1797,2804706,3406,82.0,0.0,18.0,0.0,SE,2793.0,0.0,613.0,0.0
1798,2804805,167178,63.6,11.4,0.0,25.0,SE,106325.0,19058.0,0.0,41794.0
1799,2804904,2843,97.4,1.9,0.7,0.0,SE,2769.0,54.0,20.0,0.0
1800,2805000,1264,2.8,89.8,7.4,0.0,SE,35.0,1135.0,94.0,0.0
1801,2805109,6812,86.8,10.9,2.4,0.0,SE,5913.0,743.0,163.0,0.0
1802,2805208,3511,43.6,32.2,24.2,0.0,SE,1531.0,1131.0,850.0,0.0
1803,2805307,5204,74.7,7.7,17.7,0.0,SE,3887.0,401.0,921.0,0.0
1804,2805406,9110,16.8,3.1,80.1,0.0,SE,1530.0,282.0,7297.0,0.0
1805,2805505,12925,26.4,4.0,69.6,0.0,SE,3412.0,517.0,8996.0,0.0
1806,2805604,10355,20.1,0.6,79.3,0.0,SE,2081.0,62.0,8212.0,0.0
1807,2805703,25261,62.5,2.5,0.0,35.0,SE,15788.0,632.0,0.0,8841.0
1808,2805802,5010,89.7,2.8,7.5,0.0,SE,4494.0,140.0,376.0,0.0
1809,2805901,8282,34.8,4.1,61.1,0.0,SE,2882.0,340.0,5060.0,0.0
1810,2806008,12552,27.0,1.5,71.6,0.0,SE,3389.0,188.0,8987.0,0.0
1811,2806107,7068,53.0,19.6,27.4,0.0,SE,3746.0,1385.0,1937.0,0.0
1812,2806206,6911,96.2,0.6,3.2,0.0,SE,6648.0,41.0,221.0,0.0
1813,2806305,3063,66.8,29.3,3.8,0.0,SE,2046.0,897.0,116.0,0.0
1814,2806404,4792,58.3,40.4,1.3,0.0,SE,2794.0,1936.0,62.0,0.0
1815,2806503,2215,79.4,0.4,20.2,0.0,SE,1759.0,9.0,447.0,0.0
1816,2806602,8563,94.6,0.4,5.0,0.0,SE,8101.0,34.0,428.0,0.0
1817,2806701,71531,61.3,13.7,0.0,25.0,SE,43849.0,9800.0,0.0,17883.0
1818,2806800,5413,97.7,0.0,2.3,0.0,SE,5289.0,0.0,124.0,0.0
1819,2806909,2598,91.5,0.4,8.1,0.0,SE,2377.0,10.0,210.0,0.0
1820,2807006,1823,19.3,0.3,80.4,0.0,SE,352.0,5.0,1466.0,0.0
1821,2807105,21216,82.7,7.3,0.0,10.0,SE,17546.0,1549.0,0.0,2122.0
1822,2807204,3377,39.0,50.4,10.7,0.0,SE,1317.0,1702.0,361.0,0.0
1823,2807303,1188,42.9,32.4,24.8,0.0,SE,510.0,385.0,295.0,0.0
1824,2807402,33917,13.9,5.6,80.5,0.0,SE,4714.0,1899.0,27303.0,0.0
1825,2807501,4938,95.7,1.3,3.1,0.0,SE,4726.0,64.0,153.0,0.0
1826,2807600,14864,97.9,0.6,1.5,0.0,SE,14552.0,89.0,223.0,0.0
1827,2900108,4103,75.8,7.2,17.1,0.0,BA,3110.0,295.0,702.0,0.0
1828,2900207,10048,0.0,14.5,0.0,85.5,BA,0.0,1457.0,0.0,8591.0
1829,2900306,13613,91.1,8.2,0.7,0.0,BA,12401.0,1116.0,95.0,0.0
1830,2900355,6007,36.8,0.8,62.4,0.0,BA,2211.0,48.0,3748.0,0.0
1831,2900405,6196,92.6,0.5,6.9,0.0,BA,5737.0,31.0,428.0,0.0
1832,2900504,2137,97.1,0.1,2.8,0.0,BA,2075.0,2.0,60.0,0.0
1833,2900603,2776,2.6,0.8,96.6,0.0,BA,72.0,22.0,2682.0,0.0
1834,2900702,133323,39.9,10.8,21.8,27.5,BA,53196.0,14399.0,29064.0,36664.0
1835,2900801,12078,43.8,5.3,50.9,0.0,BA,5290.0,640.0,6148.0,0.0
1836,2900900,5056,14.0,0.1,85.9,0.0,BA,708.0,5.0,4343.0,0.0
1837,2901007,26869,72.2,5.4,0.0,22.4,BA,19399.0,1451.0,0.0,6019.0
1838,2901106,20977,87.2,9.7,3.1,0.0,BA,18292.0,2035.0,650.0,0.0
1839,2901155,11458,95.9,2.7,1.4,0.0,BA,10988.0,309.0,160.0,0.0
1840,2901205,3994,53.6,6.5,39.9,0.0,BA,2141.0,260.0,1594.0,0.0
1841,2901304,8206,78.4,1.9,19.7,0.0,BA,6434.0,156.0,1617.0,0.0
1842,2901353,6433,27.4,8.9,63.8,0.0,BA,1763.0,573.0,4104.0,0.0
1843,2901403,6851,84.8,14.6,0.6,0.0,BA,5810.0,1000.0,41.0,0.0
1844,2901502,4694,61.9,7.1,31.0,0.0,BA,2906.0,333.0,1455.0,0.0
1845,2901601,6983,14.3,0.9,84.8,0.0,BA,999.0,63.0,5922.0,0.0
1846,2901700,3407,63.4,0.1,36.6,0.0,BA,2160.0,3.0,1247.0,0.0
1847,2901809,6286,80.9,16.7,2.4,0.0,BA,5085.0,1050.0,151.0,0.0
1848,2901908,9102,97.7,1.2,1.0,0.0,BA,8893.0,109.0,91.0,0.0
1849,2901957,5348,40.0,1.9,58.2,0.0,BA,2139.0,102.0,3113.0,0.0
1850,2902005,4078,97.5,1.1,1.4,0.0,BA,3976.0,45.0,57.0,0.0
1851,2902054,6204,93.9,1.0,5.2,0.0,BA,5826.0,62.0,323.0,0.0
1852,2902104,21160,30.8,9.1,30.8,29.4,BA,6517.0,1926.0,6517.0,6221.0
1853,2902203,5697,86.7,1.4,11.9,0.0,BA,4939.0,80.0,678.0,0.0
1854,2902252,6357,78.2,2.3,19.5,0.0,BA,4971.0,146.0,1240.0,0.0
1855,2902302,5864,66.4,0.9,32.7,0.0,BA,3894.0,53.0,1918.0,0.0
1856,2902401,11367,43.8,2.4,53.8,0.0,BA,4979.0,273.0,6115.0,0.0
1857,2902500,3493,74.5,25.4,0.1,0.0,BA,2602.0,887.0,3.0,0.0
1858,2902609,8801,33.0,10.7,56.3,0.0,BA,2904.0,942.0,4955.0,0.0
1859,2902658,4288,76.2,10.8,13.0,0.0,BA,3267.0,463.0,557.0,0.0
1860,2902708,24283,69.3,16.3,14.4,0.0,BA,16828.0,3958.0,3497.0,0.0
1861,2902807,11004,12.7,1.1,86.2,0.0,BA,1398.0,121.0,9485.0,0.0
1862,2902906,22909,61.7,6.5,0.0,31.9,BA,14135.0,1489.0,0.0,7308.0
1863,2903003,6568,95.2,4.0,0.8,0.0,BA,6253.0,263.0,53.0,0.0
1864,2903102,3775,22.5,3.7,73.8,0.0,BA,849.0,140.0,2786.0,0.0
1865,2903201,135869,61.6,21.2,0.0,17.3,BA,83695.0,28804.0,0.0,23505.0
1866,2903235,7325,86.6,12.3,1.1,0.0,BA,6343.0,901.0,81.0,0.0
1867,2903276,6208,39.5,6.8,53.7,0.0,BA,2452.0,422.0,3334.0,0.0
1868,2903300,5553,15.9,0.6,83.6,0.0,BA,883.0,33.0,4642.0,0.0
1869,2903409,12296,25.0,6.0,0.0,69.0,BA,3074.0,738.0,0.0,8484.0
1870,2903508,10448,95.5,3.0,1.4,0.0,BA,9978.0,313.0,146.0,0.0
1871,2903607,3731,42.4,1.7,55.9,0.0,BA,1582.0,63.0,2086.0,0.0
1872,2903706,5702,39.4,0.7,59.9,0.0,BA,2247.0,40.0,3415.0,0.0
1873,2903805,6922,89.0,0.4,10.6,0.0,BA,6161.0,28.0,734.0,0.0
1874,2903904,46359,52.3,7.7,0.0,40.0,BA,24246.0,3570.0,0.0,18544.0
1875,2903953,2913,98.5,0.8,0.7,0.0,BA,2869.0,23.0,20.0,0.0
1876,2904001,4959,79.9,19.4,0.7,0.0,BA,3962.0,962.0,35.0,0.0
1877,2904050,6777,93.4,6.2,0.4,0.0,BA,6330.0,420.0,27.0,0.0
1878,2904100,7482,92.8,0.8,6.4,0.0,BA,6943.0,60.0,479.0,0.0
1879,2904209,4079,33.9,3.0,63.1,0.0,BA,1383.0,122.0,2574.0,0.0
1880,2904308,5139,15.8,1.0,83.3,0.0,BA,812.0,51.0,4281.0,0.0
1881,2904407,1889,97.0,2.0,1.1,0.0,BA,1832.0,38.0,21.0,0.0
1882,2904506,3288,31.9,0.9,67.2,0.0,BA,1049.0,30.0,2210.0,0.0
1883,2904605,48047,13.7,7.6,0.0,78.7,BA,6582.0,3652.0,0.0,37813.0
1884,2904704,15857,25.8,1.9,72.2,0.0,BA,4091.0,301.0,11449.0,0.0
1885,2904753,8516,96.1,2.4,1.5,0.0,BA,8184.0,204.0,128.0,0.0
1886,2904803,5118,2.4,0.1,97.5,0.0,BA,123.0,5.0,4990.0,0.0
1887,2904852,5015,86.7,0.8,0.0,12.5,BA,4348.0,40.0,0.0,627.0
1888,2904902,17522,21.1,1.2,0.0,77.7,BA,3697.0,210.0,0.0,13615.0
1889,2905008,13905,79.4,0.9,19.8,0.0,BA,11041.0,125.0,2753.0,0.0
1890,2905107,3677,87.4,1.3,11.3,0.0,BA,3214.0,48.0,416.0,0.0
1891,2905156,3823,73.4,13.9,12.7,0.0,BA,2806.0,531.0,486.0,0.0
1892,2905206,31232,47.8,7.5,44.7,0.0,BA,14929.0,2342.0,13961.0,0.0
1893,2905305,11349,94.0,1.3,4.7,0.0,BA,10668.0,148.0,533.0,0.0
1894,2905404,9098,63.4,29.0,0.0,7.6,BA,5768.0,2638.0,0.0,691.0
1895,2905503,4913,92.6,1.0,6.4,0.0,BA,4549.0,49.0,314.0,0.0
1896,2905602,25937,17.3,1.3,0.0,81.4,BA,4487.0,337.0,0.0,21113.0
1897,2905701,263102,62.5,12.5,10.9,14.1,BA,164439.0,32888.0,28678.0,37097.0
1898,2905800,16518,45.9,1.5,0.0,52.6,BA,7582.0,248.0,0.0,8688.0
1899,2905909,8624,97.7,2.1,0.3,0.0,BA,8426.0,181.0,26.0,0.0
1900,2906006,26688,87.0,2.8,2.1,8.2,BA,23219.0,747.0,560.0,2188.0
1901,2906105,3472,18.6,1.4,0.0,80.0,BA,646.0,49.0,0.0,2778.0
1902,2906204,12378,97.6,0.9,1.6,0.0,BA,12081.0,111.0,198.0,0.0
1903,2906303,26892,34.5,6.9,0.0,58.6,BA,9278.0,1856.0,0.0,15759.0
1904,2906402,3573,98.4,0.1,1.6,0.0,BA,3516.0,4.0,57.0,0.0
1905,2906501,81716,58.8,7.7,0.0,33.5,BA,48049.0,6292.0,0.0,27375.0
1906,2906600,8495,99.1,0.1,0.8,0.0,BA,8419.0,8.0,68.0,0.0
1907,2906709,18691,90.0,1.0,9.0,0.0,BA,16822.0,187.0,1682.0,0.0
1908,2906808,11731,35.1,2.1,62.8,0.0,BA,4118.0,246.0,7367.0,0.0
1909,2906824,9375,72.9,1.1,26.0,0.0,BA,6834.0,103.0,2438.0,0.0
1910,2906857,5887,38.1,0.1,61.8,0.0,BA,2243.0,6.0,3638.0,0.0
1911,2906873,23626,91.2,5.8,0.6,2.5,BA,21547.0,1370.0,142.0,591.0
1912,2906899,2530,16.0,1.0,0.0,83.0,BA,405.0,25.0,0.0,2100.0
1913,2906907,11792,65.6,6.6,27.8,0.0,BA,7736.0,778.0,3278.0,0.0
1914,2907004,3133,92.3,0.3,7.5,0.0,BA,2892.0,9.0,235.0,0.0
1915,2907103,13201,87.4,11.5,1.1,0.0,BA,11538.0,1518.0,145.0,0.0
1916,2907202,40928,0.0,0.0,0.0,100.0,BA,0.0,0.0,0.0,40928.0
1917,2907301,16729,14.6,3.1,0.0,82.4,BA,2442.0,519.0,0.0,13785.0
1918,2907400,1266,93.0,1.9,5.2,0.0,BA,1177.0,24.0,66.0,0.0
1919,2907509,46056,20.0,4.0,76.0,0.0,BA,9211.0,1842.0,35003.0,0.0
1920,2907558,2620,40.3,0.3,59.5,0.0,BA,1056.0,8.0,1559.0,0.0
1921,2907608,8659,87.3,12.0,0.7,0.0,BA,7559.0,1039.0,61.0,0.0
1922,2907707,2805,75.3,0.5,0.0,24.2,BA,2112.0,14.0,0.0,679.0
1923,2907806,18892,29.8,3.6,66.7,0.0,BA,5630.0,680.0,12601.0,0.0
1924,2907905,12079,91.4,7.1,1.5,0.0,BA,11040.0,858.0,181.0,0.0
1925,2908002,18816,9.5,0.6,89.8,0.0,BA,1788.0,113.0,16897.0,0.0
1926,2908101,9105,98.9,0.5,0.6,0.0,BA,9005.0,46.0,55.0,0.0
1927,2908200,14319,91.3,2.6,0.0,6.1,BA,13073.0,372.0,0.0,873.0
1928,2908309,8261,56.2,22.6,21.2,0.0,BA,4643.0,1867.0,1751.0,0.0
1929,2908408,39252,50.6,8.5,0.0,40.9,BA,19862.0,3336.0,0.0,16054.0
1930,2908507,25600,91.5,5.5,3.0,0.0,BA,23424.0,1408.0,768.0,0.0
1931,2908606,13204,84.1,13.4,2.5,0.0,BA,11105.0,1769.0,330.0,0.0
1932,2908705,8107,89.2,1.4,9.5,0.0,BA,7231.0,113.0,770.0,0.0
1933,2908804,2145,76.9,21.6,1.4,0.0,BA,1650.0,463.0,30.0,0.0
1934,2908903,9783,90.6,1.2,8.2,0.0,BA,8863.0,117.0,802.0,0.0
